gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Female,B,Large,Retired,0,47,1,15870,275.2822626,0,0.2970055095032162,766.135118550036,227.5463512332604,0.6148381367562767,3-Standard (20-80%)
Female,A,Medium,Employed,0,35,5,7215,149.997808,0,0.3995947022731021,418.57496330480495,167.26033784075818,0.42149027205941714,3-Standard (20-80%)
Male,B,Large,Self-employed,0,61,9,22525,250.8413259,0,0.4627710508249018,391.26619902877655,181.0666700768121,0.4750544926132235,3-Standard (20-80%)
Male,A,Medium,Unemployed,1,26,1,6235,99.43621052,0,0.610951855693656,631.6819773925346,385.927276296207,0.8619116816016792,2-Medium Review (80-95%)
Female,C,Medium,Housewife,0,37,3,19800,210.189841,0,0.5449383929854872,369.8976790640107,201.57144679820345,0.5428675224025188,3-Standard (20-80%)
Female,B,Large,Self-employed,1,59,0,8530,67.42478707,0,0.2634674241661466,296.2096879617788,78.0416035003479,0.043513360781464436,4-Low Risk (Bottom 20%)
Female,E,Small,Employed,0,42,8,4450,169.5291484,0,0.43582258571086646,318.4269506704628,138.77765700122762,0.3035844030031485,3-Standard (20-80%)
Male,D,Small,Employed,1,38,11,9050,182.367931,0,0.42598286444684497,339.4805047887319,144.61287785376487,0.32739969322677,3-Standard (20-80%)
Male,A,Medium,Employed,0,22,3,15820,18.23804646,0,0.5847045376658223,607.0293452072946,354.93281263901804,0.8309921692096552,2-Medium Review (80-95%)
Male,E,Medium,Unemployed,0,28,0,5945,24.03270395,0,0.5806522614841914,498.2395625564155,289.30392875927686,0.7444498264309357,3-Standard (20-80%)
Male,A,Large,Housewife,1,21,7,26825,66.94554904,0,0.6777846326439861,455.2901829185429,308.5886893758578,0.7742391216598047,3-Standard (20-80%)
Female,D,Medium,Employed,0,22,1,27050,50.6257826,0,0.6315090112760937,438.34829369587555,276.8208975464451,0.723258254621781,3-Standard (20-80%)
Male,D,Large,Self-employed,0,38,0,1975,61.30612555,0,0.354896707787348,346.83498903783317,123.09059575498793,0.23246145152175668,3-Standard (20-80%)
Female,A,Small,Employed,1,55,0,3005,72.01288299,0,0.29694688644650225,315.0064603245617,93.54018760391224,0.09780414951158473,4-Low Risk (Bottom 20%)
Male,A,Large,Retired,0,75,10,44460,59.32884362,0,0.1720193558663308,638.7718693824226,109.88112551669632,0.16755469443771695,4-Low Risk (Bottom 20%)
Male,E,Large,Self-employed,0,26,1,3445,33.26093405,0,0.5218035955039376,424.81740698059554,221.6712503951343,0.6001453136352628,3-Standard (20-80%)
Male,A,Medium,Employed,0,22,1,26180,45.52113373,0,0.6228039076329781,565.8684515891703,352.42508285595795,0.8284895454912408,2-Medium Review (80-95%)
Female,A,Small,Housewife,1,51,11,23125,76.50537468,0,0.32189220527317786,234.30920615362058,75.42230708459658,0.036570598207798496,4-Low Risk (Bottom 20%)
Female,A,Small,Unemployed,0,18,12,22385,174.6445246,0,0.7327531250151869,666.2756558334257,488.2155689334858,0.9398159360620005,2-Medium Review (80-95%)
Male,D,Medium,Self-employed,1,51,0,2985,222.2151274,0,0.4569764475226108,433.1915727711814,197.95834602170703,0.5306369581012351,3-Standard (20-80%)
Male,C,Large,Unemployed,1,57,3,16570,223.3475567,0,0.5639672036355627,493.33579598888184,278.2252093171742,0.7260030677323,3-Standard (20-80%)
Male,D,Medium,Employed,1,42,2,12035,63.17028387,0,0.35776945625746875,333.94736215327936,119.47616617619475,0.21457980140469848,3-Standard (20-80%)
Male,B,Large,Housewife,0,45,12,16170,25.26137811,0,0.31824005151973905,278.5785290792234,88.65484544646519,0.07915556631952854,4-Low Risk (Bottom 20%)
Female,B,Small,Self-employed,1,37,8,8935,124.3443471,0,0.31423607363070766,328.0496889836434,103.08504622199492,0.13643335755227254,4-Low Risk (Bottom 20%)
Male,B,Small,Unemployed,0,74,4,9995,99.6400095,0,0.48939966810791197,526.8060273074627,257.81869492151986,0.6859207233389845,3-Standard (20-80%)
Male,D,Large,Employed,0,42,12,14345,258.9237292,0,0.5200097255567544,383.8639028484005,199.6129627713414,0.5360458545249052,3-Standard (20-80%)
Male,C,Large,Retired,1,61,0,13190,63.15287215,0,0.17086202762948968,573.6421616422132,98.01366287195202,0.11600871881811577,4-Low Risk (Bottom 20%)
Female,B,Large,Housewife,1,30,1,8835,275.2822626,0,0.6470457094887121,408.6882946447482,264.44000756814296,0.6998869782836845,3-Standard (20-80%)
Male,A,Large,Retired,1,65,7,42790,162.9324677,0,0.22630622744992634,691.2465027536352,156.4333882761303,0.376927423912166,3-Standard (20-80%)
Male,E,Small,Self-employed,1,44,3,10495,100.9312267,0,0.4139159559846169,360.7487953334534,149.31968249074527,0.3477839670622427,3-Standard (20-80%)
Male,A,Small,Employed,0,19,5,5635,27.87209298,0,0.6041736059185152,641.9681825406508,387.8602317305406,0.8640913861306209,2-Medium Review (80-95%)
Female,A,Medium,Retired,1,68,11,19560,182.367931,0,0.1597272859814543,564.2295751853611,90.12285871482665,0.0844030031484621,4-Low Risk (Bottom 20%)
Male,A,Large,Housewife,0,62,1,43255,259.0040603,0,0.6144815431413824,415.8670015249634,255.54259683863916,0.6802696375232098,3-Standard (20-80%)
Male,D,Large,Retired,1,63,4,38405,69.70102973,0,0.2090818175127758,565.2821374720345,118.19021671015976,0.20860579639945104,3-Standard (20-80%)
Male,D,Small,Unemployed,0,30,1,7220,140.4108252,0,0.6300094385580957,524.1302268869347,330.206989972365,0.8032614838136757,2-Medium Review (80-95%)
Male,D,Large,Retired,1,61,7,9180,72.01288299,0,0.15510453890021472,501.7845185096812,77.82905637071036,0.042867522402518767,4-Low Risk (Bottom 20%)
Male,D,Medium,Unemployed,1,33,12,15125,236.3993842,0,0.5745642183244566,458.02755922960796,263.1662465398184,0.6970210704771131,3-Standard (20-80%)
Male,D,Small,Retired,0,59,2,19730,253.6198858,0,0.33222158145027864,725.3914250702413,240.99068640730687,0.6474126099943489,3-Standard (20-80%)
Male,E,Large,Unemployed,1,55,4,17145,276.9454965,0,0.66471186979727,466.8664376295876,310.33166270235375,0.777105029466376,3-Standard (20-80%)
Male,C,Small,Housewife,0,47,6,24355,63.53336338,0,0.4521585078663679,316.58772276427817,143.14783233390736,0.3215467829175749,3-Standard (20-80%)
Female,A,Medium,Unemployed,0,49,13,9710,148.4018477,0,0.3633785144516483,415.22177882704216,150.88267315814147,0.35408089125696296,3-Standard (20-80%)
Male,B,Large,Housewife,1,49,2,3840,132.7922667,0,0.4557665571658302,360.29672215358073,164.21119661407118,0.40837167998708324,3-Standard (20-80%)
Female,A,Small,Employed,0,26,1,29975,25.52342981,0,0.5087468833045217,423.23517959659785,215.31957852459863,0.5832727859853072,3-Standard (20-80%)
Female,B,Small,Self-employed,1,23,8,17120,234.675271,0,0.6514310750914316,538.329796609263,350.6847581589239,0.8265923952530879,2-Medium Review (80-95%)
Female,C,Small,Self-employed,0,29,0,18710,26.7213619,0,0.41931645075153484,374.0062737620147,156.8269832726949,0.37846129006216195,3-Standard (20-80%)
Male,B,Medium,Unemployed,1,33,2,14985,91.54176264,0,0.4943410523628908,488.1963919991552,241.33551818062872,0.6483006377653993,3-Standard (20-80%)
Male,C,Medium,Self-employed,0,27,12,23945,139.6062055,0,0.5615509363163115,474.7448270565272,266.59340214491823,0.7042463873415677,3-Standard (20-80%)
Male,B,Large,Retired,0,53,2,7725,25.00982043,0,0.14077866171197315,649.7039260628019,91.464449220136,0.08981189957213208,4-Low Risk (Bottom 20%)
Female,D,Large,Unemployed,1,38,2,18295,222.735365,0,0.5554986103023556,409.5372716823759,227.49738528657804,0.6145152175668039,3-Standard (20-80%)
Female,E,Large,Unemployed,0,29,6,14400,58.59040352,0,0.5419638536756618,377.82188652173375,204.7658056223274,0.5533220311617018,3-Standard (20-80%)
Female,B,Medium,Housewife,0,38,3,8860,167.9366556,0,0.45640513426804813,366.728735365094,167.37687770425723,0.4218535561475741,3-Standard (20-80%)
Male,E,Medium,Retired,0,54,2,24040,26.55546013,0,0.19202803062310375,561.2685017800145,107.77928504759619,0.15790748365221605,4-Low Risk (Bottom 20%)
Female,D,Large,Retired,1,67,4,16315,141.0368682,0,0.20859102811811922,544.0036254755531,113.4742755379299,0.1850326955679341,4-Low Risk (Bottom 20%)
Female,A,Large,Employed,0,37,6,25095,205.4307964,0,0.470447036771624,396.6010170373264,186.5797732458226,0.49394526519738435,3-Standard (20-80%)
Male,A,Medium,Employed,1,44,3,16950,236.3993842,0,0.49305243863272996,497.108586675777,245.10060092576168,0.6568983611851135,3-Standard (20-80%)
Female,A,Small,Unemployed,1,42,7,31850,66.69447337,0,0.3745241573557151,356.12717036891183,133.3782283938919,0.27940582869137,3-Standard (20-80%)
Male,D,Small,Self-employed,0,38,14,19835,205.4307964,0,0.44336830870317273,381.9349934073441,169.33787206157157,0.42948252199886977,3-Standard (20-80%)
Male,D,Small,Unemployed,0,30,6,14120,68.9093508,0,0.5520238110091804,448.43917569390464,247.54910277236468,0.6619036086219423,3-Standard (20-80%)
Female,D,Small,Unemployed,0,28,6,24635,29.43246223,0,0.5404508915656504,396.9641803397831,214.53964518426343,0.5810527165576814,3-Standard (20-80%)
Female,E,Medium,Self-employed,1,47,7,18475,122.4496948,0,0.3742054591418466,294.91746795267454,110.35972650418141,0.1698151287640268,4-Low Risk (Bottom 20%)
Male,A,Medium,Self-employed,0,33,2,22675,28.38649426,0,0.33767233244349687,400.36008279374215,135.19052297423443,0.2872366190360862,3-Standard (20-80%)
Female,B,Small,Employed,0,25,3,3835,67.84790756,0,0.5363831552566608,480.6146489745678,257.79360187955115,0.685759263744248,3-Standard (20-80%)
Male,C,Medium,Housewife,1,54,0,21490,148.4018477,0,0.5217974300411492,345.66466374326893,180.36693319727573,0.4725922337934932,3-Standard (20-80%)
Male,E,Small,Employed,1,22,2,24800,107.8170529,0,0.7597689109088895,517.2157051965457,392.96441304215284,0.8688544441753451,2-Medium Review (80-95%)
Female,C,Small,Employed,1,45,13,25390,156.1042255,0,0.3986546656632822,316.31076532350954,126.09876239574062,0.24537821910067006,3-Standard (20-80%)
Female,C,Large,Housewife,1,61,1,18665,137.8873343,0,0.4491445193770062,266.0928709108677,119.51415461490943,0.2149430854928554,3-Standard (20-80%)
Male,D,Small,Employed,0,33,0,4020,41.2451199,0,0.4145826872735816,358.80441146504955,148.75409711079615,0.34552353273593284,3-Standard (20-80%)
Female,B,Medium,Employed,0,36,12,16580,275.2822626,0,0.4841642844980111,392.48418116972033,190.02682275282538,0.5060950997012997,3-Standard (20-80%)
Female,D,Large,Employed,0,51,3,7205,276.9454965,0,0.5379541847382524,395.31280453326895,212.66017747928683,0.5756438201340115,3-Standard (20-80%)
Female,C,Small,Housewife,1,36,15,18110,98.10372854,0,0.4030536708532515,265.41931640581817,106.97822979272566,0.15395172358117382,4-Low Risk (Bottom 20%)
Male,E,Large,Self-employed,1,43,14,38310,221.7063984,0,0.495697861614264,378.16414397344295,187.45515750682432,0.4970533623960604,3-Standard (20-80%)
Female,E,Large,Employed,1,38,14,12910,51.33277755,0,0.29474482217358233,238.69038758609284,70.35275584360637,0.02494550738677646,4-Low Risk (Bottom 20%)
Male,C,Large,Retired,0,61,15,19580,259.0040603,0,0.28325367643726274,718.8321519089512,203.61184976951938,0.5501735690643417,3-Standard (20-80%)
Male,B,Medium,Unemployed,1,57,8,19190,126.1401885,0,0.43526170614327103,404.7608849525963,176.1769133645273,0.45648663921853555,3-Standard (20-80%)
Male,E,Medium,Self-employed,1,66,1,10770,149.997808,0,0.4224273748300913,351.465197612631,148.468520771643,0.34451441026883023,3-Standard (20-80%)
Female,E,Medium,Self-employed,0,33,7,11755,123.969842,0,0.4233273348486064,331.23946354896555,140.2227193008657,0.30911439412287073,3-Standard (20-80%)
Male,D,Large,Retired,1,65,5,8420,29.94861261,0,0.14209190176235162,529.665850726054,75.26122802823886,0.036247679018325665,4-Low Risk (Bottom 20%)
Male,E,Medium,Employed,1,31,5,21360,21.95355362,0,0.4672873209627757,352.1488725386406,164.55470322864335,0.4101477355291838,3-Standard (20-80%)
Male,C,Large,Self-employed,0,55,11,9570,23.97168003,0,0.24088559985196664,298.4628873488164,71.89541165256959,0.028215064180188907,4-Low Risk (Bottom 20%)
Male,B,Medium,Unemployed,1,39,3,27075,123.969842,0,0.5225659792884733,499.0494004269304,260.7862386474243,0.6922176475337047,3-Standard (20-80%)
Male,D,Medium,Unemployed,0,49,5,7990,27.50305391,0,0.37980016065379485,414.5371797691552,157.4412874732962,0.3807217243884718,3-Standard (20-80%)
Male,A,Large,Retired,0,58,15,23165,37.76157765,0,0.12385157350043186,543.766698331346,67.34636120547185,0.018931137482844917,4-Low Risk (Bottom 20%)
Female,A,Large,Self-employed,0,45,4,9200,62.73514095,0,0.2638700644957241,349.62262544485077,92.25494472529716,0.09279890207475579,4-Low Risk (Bottom 20%)
Male,E,Large,Employed,1,38,6,34400,20.53346329,0,0.41717622911029073,308.02321114578564,128.4999617042417,0.25684185032695567,3-Standard (20-80%)
Female,E,Large,Retired,1,70,13,9880,223.3085718,0,0.21830914334599152,541.6671509655988,118.25089170596374,0.20892871558892387,3-Standard (20-80%)
Male,E,Large,Retired,1,69,10,13830,66.46782671,0,0.16695745069875542,462.66900377146027,77.24603738701586,0.04113183175910228,4-Low Risk (Bottom 20%)
Male,E,Small,Employed,1,41,7,21630,100.3048589,0,0.46835136516012554,316.0617388930412,148.02794688543898,0.3426576249293614,3-Standard (20-80%)
Male,E,Medium,Employed,0,30,3,13555,137.8873343,0,0.6058232602491082,450.90247396326174,273.16720683081184,0.7160733026560103,3-Standard (20-80%)
Female,A,Medium,Employed,1,25,13,6835,251.432848,0,0.5948043304538662,528.3820071612896,314.2839059934408,0.782877209978203,3-Standard (20-80%)
Female,C,Small,Employed,0,41,14,6160,50.56640552,0,0.2650858928878493,295.38959351052534,78.30361414551646,0.044118834261726005,4-Low Risk (Bottom 20%)
Male,C,Large,Employed,1,35,12,6975,186.6850127,0,0.4359369227624547,382.807012143886,166.87971088589532,0.4197949463146847,3-Standard (20-80%)
Female,C,Small,Employed,0,26,7,21685,47.98269849,0,0.5177068316153908,381.7827412193563,197.6515333221116,0.5300718495196577,3-Standard (20-80%)
Female,E,Small,Unemployed,0,21,7,26780,208.6667182,0,0.8216924600045801,618.7888562349907,508.4541375031499,0.9503915395172358,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,29,0,24470,31.06929242,0,0.47065152176730335,413.133218443092,194.441777952865,0.5196980705578429,3-Standard (20-80%)
Male,C,Medium,Self-employed,1,36,2,23620,124.2334338,0,0.4452174662351201,409.5261175006354,182.32818039073896,0.47965609106321144,3-Standard (20-80%)
Male,D,Small,Self-employed,1,48,0,18355,64.12305444,0,0.3609808338102008,324.94036845495026,117.29724514346181,0.20432711713893598,3-Standard (20-80%)
Male,A,Medium,Retired,0,66,6,22880,148.9956325,0,0.21859259210023285,732.5288767946695,160.12538596681892,0.3914991523371276,3-Standard (20-80%)
Male,D,Large,Self-employed,1,47,9,9595,79.1594481,0,0.30543069192588074,295.80366235349413,90.34751726683731,0.08573504480503753,4-Low Risk (Bottom 20%)
Female,B,Medium,Self-employed,0,20,13,11900,190.0515645,0,0.6136598426417283,599.0353105615471,367.60391441603787,0.8446355049648825,2-Medium Review (80-95%)
Male,D,Medium,Employed,1,43,4,9635,129.3156084,0,0.43753766685371515,394.3018356820219,172.52190522044882,0.44118834261726003,3-Standard (20-80%)
Male,D,Large,Housewife,0,69,1,11165,70.06509679,0,0.43223022813998313,283.8672756623858,122.69601732102849,0.23052393638491966,3-Standard (20-80%)
Female,E,Large,Housewife,0,34,13,46215,98.10372854,0,0.5064611004330356,260.0870736542899,131.72398553135963,0.2722612416242835,3-Standard (20-80%)
Male,D,Medium,Self-employed,0,57,5,15445,73.18307109,0,0.3375218940058202,335.4822442919249,113.23260249873377,0.18398320820214742,4-Low Risk (Bottom 20%)
Female,B,Large,Self-employed,1,60,10,8570,139.2056697,0,0.27351102846327874,283.8817660188879,77.64479378579789,0.04230241382094131,4-Low Risk (Bottom 20%)
Female,C,Medium,Self-employed,1,31,5,36270,275.2822626,0,0.6130073850850082,486.93058863783295,298.49204685878175,0.7592233793493178,3-Standard (20-80%)
Female,D,Medium,Self-employed,0,20,0,15090,35.57652753,0,0.5754781611714939,476.52714955317816,274.2309677731564,0.7184144667796883,3-Standard (20-80%)
Female,B,Small,Unemployed,1,34,6,13470,171.3729361,0,0.495062342407322,445.5111410171008,220.55578904048465,0.5980463389036893,3-Standard (20-80%)
Male,B,Large,Retired,1,53,5,23985,76.50537468,0,0.19039758057863015,632.6028086805865,120.44604424002972,0.21982723823363204,3-Standard (20-80%)
Male,D,Medium,Housewife,0,42,14,2750,40.08261306,0,0.3190926116256203,274.6448298842672,87.63713603724503,0.07536126584322274,4-Low Risk (Bottom 20%)
Female,E,Large,Retired,1,74,8,10700,129.3156084,0,0.20617156775906953,510.1082999936277,105.16982793659999,0.14555582465488012,4-Low Risk (Bottom 20%)
Male,A,Medium,Unemployed,1,41,8,8660,37.74768396,0,0.3015039676100404,392.10089297224226,118.21997493457084,0.20868652619681924,3-Standard (20-80%)
Male,C,Medium,Employed,1,31,5,35265,71.62174491,0,0.5073204445798888,424.32312586997494,215.2677968618838,0.5830709614918866,3-Standard (20-80%)
Male,D,Medium,Employed,1,54,11,16795,129.8552354,0,0.38119915103978497,300.6693086215223,114.6148851902434,0.19088560587712924,4-Low Risk (Bottom 20%)
Female,D,Medium,Employed,1,32,0,7895,140.4108252,0,0.47806213476453113,362.8007777287327,173.44131429523014,0.4455073867764592,3-Standard (20-80%)
Female,A,Small,Housewife,0,32,14,8070,63.53336338,0,0.3421575426794621,287.61284537451314,98.40890441639151,0.11774440946153225,4-Low Risk (Bottom 20%)
Male,A,Large,Housewife,0,59,1,44080,295.7970919,0,0.6358702847296782,411.92832213174194,261.9329794821293,0.6946395414547509,3-Standard (20-80%)
Male,A,Small,Housewife,1,59,0,22895,20.86448407,0,0.36331310193726,286.3223851396979,104.02467389917848,0.14046984742068297,4-Low Risk (Bottom 20%)
Male,A,Large,Self-employed,1,74,5,8660,61.11231366,0,0.2913941196849077,382.4919222864238,111.45589698124058,0.17566803907322193,4-Low Risk (Bottom 20%)
Male,C,Large,Self-employed,1,49,10,25085,201.3918071,0,0.42941905262218516,368.02079072771596,158.03513929956324,0.38318398320820213,3-Standard (20-80%)
Female,E,Medium,Employed,0,44,1,9300,201.6569069,0,0.48398823433370863,372.79306035196373,180.42745505160661,0.4727940582869137,3-Standard (20-80%)
Female,A,Small,Housewife,1,55,6,15640,208.6667182,0,0.4383077858522372,316.43932686448835,138.69782071454625,0.30346330830709617,3-Standard (20-80%)
Female,B,Small,Self-employed,1,56,12,11260,34.10399662,0,0.185912417459986,251.12082289420945,46.68647925880347,0.0009687575684185032,4-Low Risk (Bottom 20%)
Male,C,Medium,Self-employed,0,57,1,3275,23.97168003,0,0.27460221233105475,357.8626167877184,98.26986628048793,0.11693711148785016,4-Low Risk (Bottom 20%)
Male,A,Small,Housewife,0,33,2,13450,122.4496948,0,0.5185403321708325,392.7076206489135,203.6347400573049,0.5502542988617098,3-Standard (20-80%)
Male,A,Large,Retired,1,74,2,43190,69.88926519,0,0.20281969217448498,710.8131249060262,144.16689918702397,0.32594655687414226,3-Standard (20-80%)
Female,A,Medium,Self-employed,0,43,14,14615,40.0945365,0,0.1961390342291097,302.93993463587776,59.418346208910684,0.008395898926293695,4-Low Risk (Bottom 20%)
Male,A,Small,Self-employed,0,37,3,10280,168.6499611,0,0.4148618906515827,477.248262688901,197.99211656930063,0.5307176878986034,3-Standard (20-80%)
Male,A,Large,Retired,1,58,11,20355,128.5434648,0,0.16704409363757033,559.1900300034822,93.40939173309745,0.09723904093000726,4-Low Risk (Bottom 20%)
Female,A,Medium,Self-employed,0,21,0,38075,40.08261306,0,0.5716731099041251,546.8260642958602,312.6057567526475,0.780576410753209,3-Standard (20-80%)
Male,E,Medium,Housewife,1,48,15,8245,76.89987008,0,0.38935780633522793,273.45119342312034,106.47035681097624,0.15152982966012754,4-Low Risk (Bottom 20%)
Male,D,Small,Self-employed,0,39,6,13655,91.28099321,0,0.3860456046852715,357.22270010519924,137.90425326941704,0.29983046742552677,3-Standard (20-80%)
Male,D,Large,Employed,1,44,1,23685,92.10692821,0,0.45371096251222387,331.5459305942489,150.42602328692763,0.3523048357148624,3-Standard (20-80%)
Male,D,Small,Housewife,1,39,7,19570,208.8164363,0,0.5514849771096726,325.6597927210792,179.5964833343251,0.4695245014935013,3-Standard (20-80%)
Male,B,Large,Employed,0,39,5,27375,99.28308074,0,0.46645557266167353,409.3578902881516,190.94726913793428,0.509283926697344,3-Standard (20-80%)
Male,C,Large,Self-employed,0,35,8,9235,106.5803023,0,0.38748504150662505,378.1821648467273,146.53993184269945,0.3359570517478001,3-Standard (20-80%)
Male,B,Small,Self-employed,0,18,0,26355,225.1417422,0,0.8003120222086544,825.3673933948413,660.5514476729114,0.990312424315815,1-Highest Review (Top 5%)
Female,B,Medium,Self-employed,1,34,11,29960,63.15287215,0,0.28580512555993104,287.7857750233292,82.25064956490468,0.056026479373536775,4-Low Risk (Bottom 20%)
Female,B,Large,Retired,1,68,13,7200,66.06668352,0,0.10602025331025211,481.88784361207854,51.089871246883725,0.0025026237184144666,4-Low Risk (Bottom 20%)
Female,C,Medium,Self-employed,1,41,1,15095,168.6499611,0,0.38041091415230494,371.3031240169667,141.24776083490096,0.31298942439654476,3-Standard (20-80%)
Male,A,Large,Employed,0,46,1,9325,297.3851697,0,0.5499862092366488,497.6129013719752,273.680233292823,0.7173649794139016,3-Standard (20-80%)
Male,B,Small,Employed,0,38,6,29710,234.675271,0,0.5724826343827806,487.1667747140556,278.8945185720651,0.7269718253007185,3-Standard (20-80%)
Female,E,Large,Employed,1,18,14,18950,49.53391432,0,0.6080578950343584,390.70342268316614,237.57030077944518,0.6406313070154194,3-Standard (20-80%)
Male,D,Small,Unemployed,0,40,3,20140,35.02446355,0,0.43896920906362175,391.644998777961,171.92009534728464,0.4388875433922661,3-Standard (20-80%)
Male,A,Small,Self-employed,1,49,13,26180,33.73278519,0,0.24361525041306878,310.29386392108836,75.59231736077463,0.037176071688060065,4-Low Risk (Bottom 20%)
Female,A,Medium,Employed,0,45,2,7640,74.57233929,0,0.30432465374756545,362.4424440166966,110.30017127880257,0.16957293937192217,4-Low Risk (Bottom 20%)
Male,B,Small,Employed,1,29,9,18170,293.5560359,0,0.6572844620702145,480.82345953659535,316.03778895225065,0.7853798336966175,3-Standard (20-80%)
Male,C,Large,Housewife,1,33,2,20440,32.2125563,0,0.44763090338111255,304.75064908406193,136.41580835547907,0.29317025914264955,3-Standard (20-80%)
Female,A,Small,Self-employed,1,65,14,14210,66.12046108,0,0.2062060364532039,267.73474940534925,55.20852149566886,0.0046823282473560995,4-Low Risk (Bottom 20%)
Male,E,Medium,Housewife,1,58,2,15655,31.60978775,0,0.38312478650204823,250.19829755999095,95.85716933584747,0.10712844110761283,4-Low Risk (Bottom 20%)
Female,C,Large,Housewife,1,66,3,27355,129.6690079,0,0.48101262888575924,282.0700892128843,135.6792751423301,0.28941632356502783,3-Standard (20-80%)
Male,C,Large,Housewife,0,42,15,14830,122.4496948,0,0.4518543433644734,328.8041582687092,148.571587030016,0.34479696455961895,3-Standard (20-80%)
Female,C,Small,Housewife,1,37,3,9650,137.8151761,0,0.4638843719584093,319.42537187913587,148.17643802173427,0.3434245580043594,3-Standard (20-80%)
Male,A,Small,Employed,1,53,4,22605,50.1264516,0,0.3355052824515205,347.38021545656073,116.54789730482345,0.20012916767578914,3-Standard (20-80%)
Female,B,Small,Employed,0,19,8,9700,129.3156084,0,0.6661843090425014,561.9773534359854,374.3804948962855,0.8507709695648664,2-Medium Review (80-95%)
Female,C,Large,Self-employed,0,47,3,9525,63.53336338,0,0.2970146447107396,336.6027359102371,99.97594201504197,0.12400096875756841,4-Low Risk (Bottom 20%)
Male,A,Medium,Self-employed,0,33,0,2035,34.81202424,0,0.31519398459094694,417.9207190795377,131.72609668979328,0.27230160652296764,3-Standard (20-80%)
Male,B,Large,Self-employed,1,60,2,11630,35.43401501,0,0.2560791521932886,319.6432545484072,81.85397362905965,0.05465407281827723,4-Low Risk (Bottom 20%)
Female,C,Large,Unemployed,1,41,8,8120,113.2248348,0,0.40408658976017164,362.9145473102956,146.6489017969738,0.3364010656333253,3-Standard (20-80%)
Male,D,Large,Housewife,1,41,13,6245,139.2830008,0,0.42560711615562935,286.5022199166086,121.93738359089372,0.22729474449019132,3-Standard (20-80%)
Female,D,Medium,Employed,0,28,0,26090,270.7883545,0,0.7292310855747346,488.02362715795675,355.88199941851633,0.8320820214741261,2-Medium Review (80-95%)
Male,B,Medium,Housewife,0,29,5,8940,293.5560359,0,0.7132087006860904,542.8225518108171,387.1457668801009,0.8631629934608864,2-Medium Review (80-95%)
Male,E,Medium,Employed,1,37,1,15120,185.1345389,0,0.5281833221420978,387.02541384842317,204.42036883988044,0.5525147331880197,3-Standard (20-80%)
Female,A,Large,Retired,1,68,2,2545,45.65564192,0,0.11154311913733127,529.2160799538191,59.03041225568027,0.007951885040768547,4-Low Risk (Bottom 20%)
Male,E,Small,Employed,1,21,0,1000,183.8950396,0,0.7823473300639802,614.5008234020491,480.7530785107105,0.9352950674093808,2-Medium Review (80-95%)
Male,C,Large,Retired,1,61,5,25115,38.33660541,0,0.16501662358349478,551.2879740625411,90.97168010198578,0.08799547913134738,4-Low Risk (Bottom 20%)
Male,D,Medium,Employed,1,31,6,1500,169.5291484,0,0.5294720877899177,431.59250764277215,228.51618609610458,0.6176233147654799,3-Standard (20-80%)
Male,E,Small,Unemployed,1,39,14,23210,37.76157765,0,0.40407121154634545,320.8502505052678,129.646349446612,0.26196819245983693,3-Standard (20-80%)
Female,A,Small,Employed,0,21,11,16160,148.3685156,0,0.6335191006106332,509.4287681586416,322.7328550290454,0.7940582869136998,3-Standard (20-80%)
Male,C,Small,Employed,0,21,3,33865,28.95139071,0,0.6866647469791906,593.9057956698504,407.81417291311266,0.8828610640187293,2-Medium Review (80-95%)
Male,A,Large,Retired,1,72,3,19405,211.8309492,0,0.2621968373675653,817.850821896446,214.43789893971208,0.5806894324695245,3-Standard (20-80%)
Male,D,Large,Employed,1,26,14,29045,81.90993935,0,0.5819246517371145,390.60649959681945,227.3035512441325,0.6139097440865423,3-Standard (20-80%)
Male,B,Small,Self-employed,1,43,4,10470,62.72127383,0,0.3062919218312867,384.8730330791904,117.8835009628616,0.20699120045208685,3-Standard (20-80%)
Female,A,Medium,Housewife,1,30,3,26280,51.55500772,0,0.44460182222585426,317.3160271810176,141.07928390614913,0.3122224913215468,3-Standard (20-80%)
Male,A,Small,Unemployed,1,31,8,12320,107.8170529,0,0.497248327635565,467.7361985186724,232.58104248802647,0.6278759990312425,3-Standard (20-80%)
Male,D,Large,Self-employed,1,38,0,7380,60.86038525,0,0.3379842431742028,328.40654848948674,110.9962387446713,0.17316541535480745,4-Low Risk (Bottom 20%)
Female,A,Small,Unemployed,1,30,0,4215,48.3306937,0,0.4256538894899535,426.98724226833536,181.748780434106,0.4774763865342698,3-Standard (20-80%)
Male,D,Large,Self-employed,1,39,1,15160,47.5930722,0,0.31930901368586345,305.03108396585276,97.39917456466624,0.11342536530233309,4-Low Risk (Bottom 20%)
Male,C,Medium,Employed,0,32,9,22540,29.43246223,0,0.3894705663933521,344.720704486362,134.25856802381875,0.2837652377492533,3-Standard (20-80%)
Male,D,Large,Housewife,1,69,2,28125,222.2151274,0,0.6003367582800079,338.6666157281366,203.31401822389066,0.5492048114959232,3-Standard (20-80%)
