gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Female,B,Medium,Unemployed,0,21,2,4055,148.9956325,1,0.7221909664057409,744.2463889497612,537.488018879611,0.9624202793250989,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,19,11,15215,181.4165594,1,0.7948661189938658,676.1938827705694,537.4836072852356,0.9623799144264148,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,24,5,14580,148.4018477,1,0.7219015315505295,744.5330347380645,537.4795380673723,0.9623395495277307,1-Highest Review (Top 5%)
Female,C,Large,Unemployed,1,20,0,48375,112.4047945,0,0.787929133661489,681.9995908701021,537.3673467917695,0.9622991846290466,1-Highest Review (Top 5%)
Male,E,Small,Self-employed,0,20,1,17400,222.735365,1,0.7992751572281496,672.2801840918223,537.3368498413606,0.9622588197303624,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,20,12,18985,260.3601885,1,0.7695242494846127,698.0146661810953,537.1392121222599,0.9622184548316783,1-Highest Review (Top 5%)
Female,E,Medium,Employed,0,18,4,28185,225.1417422,1,0.8233605801116473,652.2741682711533,537.056837579579,0.9621780899329943,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,21,6,39585,138.5066713,0,0.7679712388157875,699.3125512582038,537.0519263091917,0.9621377250343102,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,20,9,18430,282.3344767,1,0.8393859640492607,639.7792999797289,537.0217644922459,0.9620973601356261,1-Highest Review (Top 5%)
Female,A,Small,Employed,0,21,6,28675,275.0923407,1,0.7957318854997439,674.8046569641886,536.9635820301216,0.962056995236942,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,25,5,20495,248.5121203,1,0.7441839676803625,721.1361283662537,536.6579452452539,0.9620166303382579,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,1,20,4,6175,156.1042255,1,0.7087688667142544,757.0276611029537,536.5576374312832,0.9619762654395737,1-Highest Review (Top 5%)
Female,A,Medium,Employed,0,22,0,1085,282.3344767,0,0.7586631829976858,707.2077782071699,536.5325040553729,0.9619359005408896,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,1,23,13,15830,237.675525,1,0.748952412552228,716.3378859048152,536.5029878509739,0.9618955356422055,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,21,0,2740,276.3355652,1,0.7417713562342312,723.1124074132674,536.3840711567393,0.9618551707435214,1-Highest Review (Top 5%)
Female,D,Small,Employed,0,18,1,7560,284.1301175,0,0.8148201434018457,658.2829018034334,536.3821684464567,0.9618148058448374,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,21,14,12195,275.2822626,1,0.7537147229033916,711.4887298933634,536.2595309004624,0.9617744409461533,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,18,6,16575,171.3729361,1,0.7995116153341789,670.6495258539736,536.1920857386116,0.9617340760474691,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,29,5,49825,293.5560359,1,0.821025097962606,652.9329582371957,536.0743459997078,0.961693711148785,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,20,1,1920,272.9669948,0,0.7387711282434956,725.3743904818383,535.8856568552056,0.9616533462501009,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,24,8,13070,270.4632326,1,0.8047899061821809,665.5903618008873,535.6604048295,0.9616129813514168,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,19,13,9400,213.2556548,1,0.7346846247297354,729.0850625338011,535.6475855637013,0.9615726164527327,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,23,5,21530,148.9956325,1,0.8094197173984345,661.4395804925412,535.3822383184117,0.9615322515540486,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,24,3,27815,270.7883545,1,0.8242750722044484,649.428120708132,535.3074110882948,0.9614918866553644,1-Highest Review (Top 5%)
Female,A,Large,Employed,0,21,0,16575,284.1301175,1,0.7912839235731554,676.4311257259513,535.2490751914371,0.9614515217566804,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,23,2,6995,212.4247054,1,0.7201624915516839,743.1437077124742,535.1842241271718,0.9614111568579963,1-Highest Review (Top 5%)
Female,E,Small,Unemployed,0,19,4,5220,140.4108252,1,0.7896600156370193,677.5747711801106,535.0537044053359,0.9613707919593122,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,1,20,1,3420,88.95152383,1,0.7243814060830529,738.6158247795107,535.0395697089758,0.9613304270606281,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,27,1,12495,276.3355652,0,0.8021452156228931,667.001672377631,535.0322003101852,0.961290062161944,1-Highest Review (Top 5%)
Male,E,Medium,Housewife,0,20,2,18850,248.5121203,1,0.8615191951379243,620.0832836211198,534.2136514237484,0.9612496972632598,1-Highest Review (Top 5%)
Female,D,Small,Unemployed,1,21,5,3435,222.2151274,1,0.7772207394380118,687.2944479647836,534.1794990588293,0.9612093323645757,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,1,25,3,14790,190.0515645,1,0.71960870603991,742.2648513944334,534.1402492508544,0.9611689674658916,1-Highest Review (Top 5%)
Female,A,Large,Unemployed,0,23,7,18315,297.3851697,1,0.785237480137335,679.9655223617971,533.9344133596442,0.9611286025672076,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,0,18,3,2955,124.3443471,1,0.6854683768903543,778.6043959525066,533.7086915332594,0.9610882376685235,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,24,4,23015,259.0040603,1,0.7685508977026484,694.3132684372906,533.6150857443396,0.9610478727698394,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,27,6,19910,240.0004036,1,0.7247604607888645,736.2375903922842,533.5958952627951,0.9610075078711553,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,29,1,29350,270.874006,1,0.7487596412977079,712.5135998288006,533.5014274275513,0.9609671429724711,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,19,14,39530,181.4165594,1,0.742894118084376,718.116570230193,533.4845761229361,0.960926778073787,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,22,6,29230,139.6062055,1,0.8209897463647577,649.7289986726498,533.4208458260867,0.9608864131751029,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,20,14,27015,290.1327193,1,0.8288183703600255,643.5310195913288,533.3703309338108,0.9608460482764188,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,21,0,29705,182.367931,0,0.8210906907877816,649.4592755782554,533.264965223082,0.9608056833777348,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,22,0,13385,128.5434648,1,0.8042086073595445,663.0333127778243,533.2170971020394,0.9607653184790507,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,19,9,6805,112.4047945,1,0.7289257244562429,731.186255365706,532.9804709048947,0.9607249535803665,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,20,0,5345,133.2886429,0,0.7380766966114871,722.1009793692178,532.965905472752,0.9606845886816824,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,20,4,7180,57.29188508,1,0.7032430587539766,757.81664706108,532.9292968539166,0.9606442237829983,1-Highest Review (Top 5%)
Male,E,Medium,Housewife,1,18,6,41610,222.735365,1,0.8567722462349482,621.9049985266744,532.830942532441,0.9606038588843142,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,25,12,15935,260.3601885,0,0.759885991601122,700.889856729819,532.5963837843069,0.9605634939856301,1-Highest Review (Top 5%)
Female,C,Large,Unemployed,1,24,0,29210,240.0004036,1,0.8037403114479496,662.6008345423362,532.5590011207286,0.960523129086946,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,18,7,16100,169.7885554,1,0.7551966467283037,705.1691792799165,532.541399568343,0.9604827641882618,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,19,6,15805,270.4632326,1,0.7475304986905753,712.3839862420965,532.5287564947344,0.9604423992895778,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,1,24,4,1585,236.3993842,0,0.7378266854050548,721.6038046539863,532.4185433635274,0.9604020343908937,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,19,13,9615,114.1467007,1,0.7061735490010892,753.9011288906881,532.3850357846649,0.9603616694922096,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,19,0,4020,148.9956325,1,0.6996705869352815,760.9066436746037,532.3839979827651,0.9603213045935255,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,20,0,1590,156.6298557,1,0.790190537595385,673.724230766702,532.3705121005776,0.9602809396948414,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,24,0,14420,129.8552354,0,0.7157390073590734,743.7744565627295,532.3483912392422,0.9602405747961572,1-Highest Review (Top 5%)
Female,A,Large,Employed,0,19,1,38800,207.1446249,1,0.7696814580519793,691.634113865134,532.337953198205,0.9602002098974731,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,18,10,13015,114.1467007,0,0.7252033908619411,734.0378247602965,532.3267195370903,0.960159844998789,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,22,15,13970,251.432848,1,0.7556463545700473,704.3696500570028,532.254358335354,0.960119480100105,1-Highest Review (Top 5%)
Female,B,Medium,Employed,0,20,0,17480,223.3475567,1,0.7615696607516597,698.8744912137058,532.2416091816107,0.9600791152014209,1-Highest Review (Top 5%)
Female,C,Small,Self-employed,0,21,0,8850,260.3601885,0,0.76215547725787,698.1915222934283,532.1304928909467,0.9600387503027368,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,22,14,15480,213.2556548,1,0.7730487247674921,688.2134160216763,532.0225036234364,0.9599983854040527,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,20,2,42365,145.223003,1,0.8198263721925098,648.8035798831982,531.9062851611556,0.9599580205053685,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,18,10,8015,259.0040603,1,0.7854805829790291,676.9791014901132,531.7539393030734,0.9599176556066844,1-Highest Review (Top 5%)
Female,A,Large,Employed,0,21,0,21565,258.9237292,1,0.7890697311313168,673.7235039546127,531.614824122315,0.9598772907080003,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,23,9,32080,181.4165594,1,0.7543106118779312,704.0233143271809,531.0522570064649,0.9598369258093162,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,20,0,8545,185.1345389,1,0.7801595473510502,680.4948544636989,530.8945576331181,0.9597965609106321,1-Highest Review (Top 5%)
Male,B,Medium,Employed,1,20,7,13995,222.711392,0,0.7425716007449658,714.9193389065529,530.8787978953717,0.9597561960119481,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,19,12,11355,128.5434648,1,0.7464874863654387,711.1423287820016,530.8588494605408,0.9597158311132639,1-Highest Review (Top 5%)
Female,D,Large,Employed,0,19,0,8040,270.874006,0,0.8139872519025573,652.125397999648,530.821760613595,0.9596754662145798,1-Highest Review (Top 5%)
Male,E,Large,Employed,0,20,6,17610,222.735365,0,0.8180283263024666,648.7150507951343,530.6672872491633,0.9596351013158957,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,29,4,7410,293.5560359,1,0.7227930891987014,734.1472534684348,530.636561261192,0.9595947364172116,1-Highest Review (Top 5%)
Male,A,Large,Housewife,0,20,1,12530,222.6929824,1,0.7940468275298691,668.2409549163137,530.6146102768292,0.9595543715185275,1-Highest Review (Top 5%)
Female,C,Large,Employed,0,18,2,39375,184.4785165,1,0.7881745939104495,673.2106312544496,530.6075159051732,0.9595140066198434,1-Highest Review (Top 5%)
Male,D,Small,Housewife,0,18,7,9360,276.3355652,1,0.8479585482610299,625.5961274215517,530.4795840061013,0.9594736417211592,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,21,3,18435,69.70102973,0,0.7333742339681496,723.2966567177382,530.4471315520949,0.9594332768224751,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,23,4,30305,218.9832303,1,0.8031512054900029,660.4256613666174,530.4216660631312,0.9593929119237911,1-Highest Review (Top 5%)
Male,D,Large,Self-employed,0,20,4,45745,148.4945135,1,0.7718609032817778,686.9752561815857,530.2493417685495,0.959352547025107,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,18,12,20990,222.711392,1,0.7789928632713257,680.6652877846742,530.2334014607842,0.9593121821264229,1-Highest Review (Top 5%)
Male,E,Large,Employed,0,21,7,11290,270.7883545,1,0.826705032507298,641.3448357210698,530.2030032631747,0.9592718172277388,1-Highest Review (Top 5%)
Male,C,Medium,Housewife,0,22,0,8020,218.9832303,1,0.7970564373706752,665.1096560294245,530.1299328956484,0.9592314523290546,1-Highest Review (Top 5%)
Female,B,Small,Housewife,0,19,3,12790,293.5560359,1,0.8296901031202141,638.9252106203442,530.1099238856979,0.9591910874303705,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,0,14285,123.0199289,1,0.7665332901884943,691.5312415721419,530.0817178704284,0.9591507225316864,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,0,15315,123.0152076,0,0.7689249993905498,689.2901636303981,530.0124386494158,0.9591103576330023,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,23,7,3375,148.4945135,1,0.7229510809505583,733.0183575838095,529.936413971818,0.9590699927343183,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,23,4,27465,205.4307964,0,0.8097026777736457,654.4634407818197,529.9208005059932,0.9590296278356342,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,19,0,6015,69.70102973,1,0.7640132251588287,693.4412542392306,529.7982891094979,0.9589892629369501,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,23,1,14325,297.3851697,1,0.8266517974702179,640.8775230449253,529.7825563833485,0.9589488980382659,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,18,4,4030,141.4896565,1,0.7848542947407094,674.9884321327125,529.7675698596573,0.9589085331395818,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,21,10,2280,201.3918071,1,0.7230359931422808,732.6388618443473,529.7242670882579,0.9588681682408977,1-Highest Review (Top 5%)
Male,A,Large,Employed,0,25,4,12595,276.9454965,1,0.7499987575819089,706.2566473831317,529.6916080713131,0.9588278033422136,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,25,0,1080,250.8413259,0,0.7650595879022546,692.1792884954511,529.5584012108056,0.9587874384435295,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,23,0,8100,103.4727356,1,0.7268961736186464,727.5648921076216,528.8641361322935,0.9587470735448455,1-Highest Review (Top 5%)
Female,A,Small,Employed,0,20,6,14670,260.3601885,1,0.7642406553453804,691.9225331249735,528.7953301636654,0.9587067086461613,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,21,0,8115,184.4785165,0,0.7005963744949302,754.708931050418,528.746340892867,0.9586663437474772,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,18,0,16980,160.3435748,0,0.8145186723915097,649.078822837391,528.6868210549557,0.9586259788487931,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,22,10,9260,284.2162652,0,0.7497801520917752,704.8495406470374,528.4821957881536,0.958585613950109,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,27,7,8110,270.7883545,1,0.7287303517875269,725.1804727626653,528.4610210257822,0.9585452490514249,1-Highest Review (Top 5%)
Female,A,Large,Employed,0,18,1,10590,232.9029787,0,0.747432105006891,707.0024832330738,528.4363542879955,0.9585048841527408,1-Highest Review (Top 5%)
Female,B,Medium,Self-employed,0,21,1,9030,276.9454965,1,0.7373584849639785,716.6605688554596,528.4357512846847,0.9584645192540566,1-Highest Review (Top 5%)
Male,C,Medium,Employed,1,19,8,23045,223.3085718,1,0.7794830490332497,677.9157659685321,528.4238482448624,0.9584241543553725,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,27,3,20370,211.8309492,1,0.7114695592050375,742.6022410172726,528.338889081232,0.9583837894566885,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,22,6,35985,212.4247054,1,0.8030977992326488,657.7609932132032,528.2464060706047,0.9583434245580044,1-Highest Review (Top 5%)
Female,C,Medium,Unemployed,0,24,2,23065,213.2556548,1,0.7662103653965352,689.2835298481881,528.1361852667937,0.9583030596593203,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,19,2,32655,28.61559614,1,0.702608541076684,751.6713082339028,528.130681247425,0.9582626947606362,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,18,13,12825,222.711392,1,0.726577893559829,726.7147242013119,528.0148535291013,0.958222329861952,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,22,9,16385,282.3344767,0,0.774044339360823,682.1442268061229,528.0098773869448,0.9581819649632679,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,29,0,8695,284.2162652,1,0.7320641999645611,721.2207487406012,527.9798904246298,0.9581416000645838,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,25,0,8185,251.432848,0,0.723268501628144,729.0786114174382,527.3195948490184,0.9581012351658997,1-Highest Review (Top 5%)
Male,C,Large,Employed,0,25,2,35750,240.0004036,1,0.7862201262169359,670.5841244433117,527.226734958894,0.9580608702672156,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,20,4,1785,56.70111618,1,0.7145553234062806,737.8258610388207,527.217396752112,0.9580205053685316,1-Highest Review (Top 5%)
Female,A,Small,Housewife,0,20,4,5480,270.4632326,0,0.8001752376160801,658.5684913970089,526.970199090065,0.9579801404698475,1-Highest Review (Top 5%)
Male,D,Large,Self-employed,0,22,2,16575,260.3601885,1,0.7863545216924782,670.0629093233932,526.9069985648673,0.9579397755711633,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,27,3,8030,240.0004036,1,0.69522058624257,757.779716605915,526.8240588214928,0.9578994106724792,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,1,21,1,12100,259.0040603,1,0.7680686873125064,685.8356208722612,526.7688650355155,0.9578590457737951,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,1,24,0,33795,128.5434648,0,0.7511155944102937,701.2845761318057,526.7457812520121,0.957818680875111,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,22,1,9915,232.9029787,0,0.8050067186986498,654.274109089583,526.6950536876877,0.9577783159764269,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,24,13,47475,211.8309492,0,0.780607688664603,674.5850569329538,526.5862821001126,0.9577379510777428,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,22,11,16715,189.9730181,1,0.7456060237251662,706.057289485765,526.4405681356498,0.9576975861790586,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,18,0,10745,31.06929242,1,0.6873326537782998,765.692854982698,526.2857019943407,0.9576572212803746,1-Highest Review (Top 5%)
Male,A,Medium,Employed,1,22,3,10280,212.4247054,0,0.7109035731301495,740.2913183249758,526.2757433544542,0.9576168563816905,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,19,2,6780,125.1320458,1,0.7283665069403865,722.5404646243725,526.2742743415381,0.9575764914830064,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,24,3,27180,150.2239631,1,0.8103844658667381,649.2683737394765,526.1570042570313,0.9575361265843223,1-Highest Review (Top 5%)
Male,E,Medium,Self-employed,0,21,1,28030,208.6667182,0,0.7946999957709814,661.8555117015148,525.9765723501946,0.9574957616856382,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,23,0,3755,213.2556548,1,0.7847658533737525,670.0798056415233,525.8557505027883,0.957455396786954,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,24,4,18795,162.9324677,1,0.7770290892837148,676.7205139781469,525.8315246760469,0.9574150318882699,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,21,0,6470,153.4523215,1,0.7113102942475489,739.1880268151676,525.7920528581619,0.9573746669895858,1-Highest Review (Top 5%)
Male,D,Small,Self-employed,0,20,13,48915,237.675525,1,0.7749753425602328,678.4606922051677,525.7903073553525,0.9573343020909018,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,19,5,4585,59.40378524,1,0.6846237089923497,767.8427620075977,525.6833596485716,0.9572939371922177,1-Highest Review (Top 5%)
Male,A,Large,Employed,1,19,10,26525,270.4632326,1,0.7923991390295535,663.3712139382551,525.654778781663,0.9572535722935336,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,1,18,14,5670,216.4916013,1,0.6990784982443362,751.8946077589778,525.6333532301604,0.9572132073948494,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,19,0,22810,38.77083633,1,0.7199145604646259,730.0818042606545,525.5965212175302,0.9571728424961653,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,0,20,3,9215,148.4945135,0,0.6891193034120264,762.6202802452183,525.5363562904693,0.9571324775974812,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,19,5,4785,161.4389472,1,0.7650368639284353,686.7618804750061,525.3981553041936,0.9570921126987971,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,18,0,13180,30.5989837,1,0.692330214395406,758.5657424030147,525.1779830708895,0.957051747800113,1-Highest Review (Top 5%)
Female,C,Medium,Housewife,0,18,1,19255,291.3194903,1,0.8474643545465824,619.6190628667161,525.1050691770998,0.957011382901429,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,19,6,19410,190.0515645,1,0.7461742350822563,703.7106674672384,525.0907690165907,0.9569710180027449,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,23,3,21630,213.2556548,1,0.7303060070474588,718.9222930539768,525.0332692176528,0.9569306531040607,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,25,1,29030,290.1327193,1,0.77181782148256,680.0920838956511,524.9071905998758,0.9568902882053766,1-Highest Review (Top 5%)
Female,E,Large,Employed,0,19,2,4750,282.3344767,1,0.8274716845016183,634.2749676159056,524.8445758903428,0.9568499233066925,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,18,1,17795,123.0152076,1,0.752620901017115,697.138451299725,524.6809693508752,0.9568095584080084,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,1,24,4,2210,184.4785165,0,0.7422793411323021,705.9651412047376,524.0233398758253,0.9567691935093243,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,21,1,9235,213.2556548,1,0.7781284429163913,673.426488699447,524.0123050703535,0.9567288286106402,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,19,1,5240,118.8510133,1,0.7197235500262087,728.0038364139256,523.9615055765298,0.956688463711956,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,21,3,16430,94.29603751,1,0.7707164714622476,679.7965555512524,523.930402606651,0.956648098813272,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,1,28,4,8570,290.1327193,1,0.7411660569847599,706.7029433331521,523.7842339697565,0.9566077339145879,1-Highest Review (Top 5%)
Male,A,Large,Employed,1,20,2,27790,182.367931,1,0.7611220795736189,688.0969706804628,523.7257972726213,0.9565673690159038,1-Highest Review (Top 5%)
Male,E,Small,Housewife,0,18,5,9470,208.8164363,1,0.8361289270627978,626.3459991222452,523.706008216159,0.9565270041172197,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,3,8245,148.4018477,1,0.726874955234848,720.3660414915745,523.6160341618929,0.9564866392185356,1-Highest Review (Top 5%)
Male,A,Small,Housewife,0,22,2,15380,239.4551701,1,0.7961250084727148,657.6986953023749,523.6103793700967,0.9564462743198514,1-Highest Review (Top 5%)
Male,C,Small,Employed,1,24,5,20130,260.3601885,1,0.7871668969606193,665.1647804009663,523.5956961557204,0.9564059094211673,1-Highest Review (Top 5%)
Female,B,Medium,Employed,0,23,4,2630,270.4632326,0,0.7434331722621164,704.2432447872693,523.5577895163658,0.9563655445224832,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,1,18,1,31545,68.85387998,1,0.7400015671981849,707.4264959072009,523.496715648849,0.9563251796237991,1-Highest Review (Top 5%)
Male,D,Large,Self-employed,0,18,7,27890,218.9832303,0,0.7865024614262418,665.3169182527173,523.2733938342839,0.9562848147251151,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,21,2,27170,140.4108252,0,0.7530820084830716,694.6508636377689,523.1290675828313,0.956244449826431,1-Highest Review (Top 5%)
Female,B,Medium,Self-employed,0,18,1,6870,222.711392,1,0.7043616960932413,742.4742787032402,522.9704422530202,0.9562040849277468,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,1,25,14,12555,275.0923407,1,0.7450281284058482,701.9382376076328,522.9637314213143,0.9561637200290627,1-Highest Review (Top 5%)
Male,C,Medium,Employed,1,19,1,26555,149.997808,0,0.7752850352235359,674.5384438018904,522.9595611625776,0.9561233551303786,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,24,5,2220,272.9669948,1,0.7869074709602986,664.5626982695278,522.9493521898261,0.9560829902316945,1-Highest Review (Top 5%)
Male,E,Small,Housewife,0,20,5,44690,186.6850127,1,0.8556281204237244,611.1592777386165,522.9250640910134,0.9560426253330104,1-Highest Review (Top 5%)
Male,E,Small,Housewife,0,18,15,32275,272.9669948,1,0.8757055402939675,597.1258438410584,522.9064097043254,0.9560022604343263,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,21,0,2570,190.0515645,1,0.7952631562661191,657.4666802361958,522.8590272644443,0.9559618955356423,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,18,11,9475,223.3085718,1,0.7145498127586516,731.6957208049836,522.8330402975076,0.9559215306369581,1-Highest Review (Top 5%)
Female,A,Large,Unemployed,0,26,1,39660,248.5121203,0,0.7613326437666682,686.5863068568403,522.7205681733112,0.955881165738274,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,0,22,1,16150,141.0368682,1,0.7844596099383213,666.3038891025698,522.6884889457884,0.9558408008395899,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,20,5,10115,144.998902,1,0.7179420014695846,727.9240067465456,522.6072183213744,0.9558004359409058,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,24,3,26515,210.189841,1,0.7586837444549581,688.7859705305742,522.5707192501785,0.9557600710422217,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,19,3,6450,129.6779531,1,0.6960336294359929,750.3000041775466,522.2340350735384,0.9557197061435376,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,1,24,1,31385,136.1308048,1,0.762932232880879,684.2396395274286,522.0284760102688,0.9556793412448534,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,21,2,19160,186.6850127,1,0.7027130121241388,742.6912747067656,521.8988227275075,0.9556389763461693,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,18,11,7460,213.2556548,1,0.7367730790343738,708.231849648067,521.8061605354161,0.9555986114474853,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,24,5,40435,88.89623143,0,0.7229979447055962,721.4952201256491,521.639561265756,0.9555582465488012,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,25,13,22075,239.4551701,1,0.7653754958134557,681.3759119106167,521.5084264139336,0.9555178816501171,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,24,4,14990,160.3435748,1,0.7664396647083627,680.229283107614,521.3547036698096,0.955477516751433,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,22,13,39095,129.4194752,1,0.7468668842144164,697.7363025902936,521.1161383188997,0.9554371518527488,1-Highest Review (Top 5%)
Male,D,Medium,Housewife,0,22,1,30040,282.3344767,1,0.8645334594446477,602.7536391216818,521.1006888227182,0.9553967869540647,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,19,2,33300,212.4247054,1,0.7376017439655109,706.2097138454063,520.9015165377562,0.9553564220553806,1-Highest Review (Top 5%)
